film,speaker_gender,dialogue,word_count_corrected,director,director_gender,speaker_role
ONE BATTLE AFTER ANOTHER,MALE,BECAUSE YOU'RE CALLING IN A GREYHAWK TEN?,7,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"CALLING IN A GREYHAWK TEN, COMRADE JOSH.",7,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,PLEASE HOLD.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,FUCKIN PRICK I GOT HIM. I GOT HIM RIGHT WHERE I WANT HIM.,13,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,THAT’S SOME FUCKED UP NITPICKING SHIT. HE GOT YOU ON ONE PASSWORD. ASSHOLES.,13,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"I’M SORRY ABOUT... I BROUGHT ALL THIS SHIT TO YOUR DOOR, MAN. I’M SORRY ABOUT EVERYTHING.",16,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"[SPANISH WORDS], BOBBY, [SPANISH WORDS]. WE'VE BEEN LAID SIEGE FOR HUNDREDS OF YEARS. YOU DID NOTHING WRONG. DON'T GET SELFISH.",20,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"LIFE, MAN. LIFE! JUST ALWAYS SOME LITTLE... LITTLE, TINY DETAIL, RIGHT?",11,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,OTA LISTO PRIMO.,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"OKAY, GET TO THE FRONT. JACOB, WE GO!",8,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"OKAY GUYS, VAMOS.",3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"ESPERANZA, BUENAS NOCHES. YA ESTA USA BIEN. PERFECTO. PERFECTO.",9,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"WHY IS THIS TAKING SO LONG FOR GOD’S SAKES, YOU GUYS ARE SO INCOMPETENT! FOR... FUCK! HURRY UP!",18,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"ALPHA ONE, THIS IS ZULU. I GOT A SQUIRTER INTERNAL TO THE TARGET BUILDING FOLLOW ON FOR SERGIO SAN CARLOS. I NEED TO GO KINETIC. SETTING UP BREACH TIME NOW. I NEED TWO FOLLOW ON VEHICLES.",36,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"YEP, WHO'S THIS.",3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"YEAH, HI, WHO’S THIS.",4,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,WHO’S THIS?,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,WHO'S THIS?,2,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,WHO'S THIS?,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,THIS IS BOB FERGUSON. WHO- WHO’S THIS?,7,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,MY BROTHER.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,WHO'S THIS?,2,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"IT’S YOUR MAN, TALLEYRAND.",4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"TALLEY. TALLEY, MY BROTHER MY BROTHER, YOU LISTEN MAN, YOU YOU GOTTA HELP ME OUT MAN. THEY GOT WILLA. YOU HEARD THEY GOT WILLA, RIGHT?",25,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"I NEED, I NEED I NEED THE RENDEZVOUS POINT NOW.",10,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"YOU GOTTA- I NEED YOU TO ANSWER ONE QUESTION FOR ME, PAT.",12,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"NO, NO, MAN. PLEASE DON'T MAKE ME GO THROUGH THIS, MAN. I I I DON'T REMEMBER ANY MORE OF THESE ANSWERS. IT'S BEEN TOO MANY YEARS. PLEASE, PLEASE.",28,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"PAT, PAT. SLOW DOWN. YOU'RE GONNA KNOW IT. YOU'RE GONNA KNOW IT. WHAT’S MY FAVORITE KIND OF PUSSY?",18,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,MEXICAN HAIRLESS.,2,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"WOO! OKAY, ONE SECOND. YOU MOTHERFUCKER. THIS IS A GODDAMN WAR HERO. HEY, RENDEZVOUS IS SISTERS OF THE BRAVE BEAVER.",20,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,SISTERS OF THE BRAVE BEAVER. I DON’T KNOW. IS THAT THAT COMPOUND OUT IN THE HILLS?,16,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"I NEED THE COORDINATES, EXACT COORDINATES. OKAY, ONE SECOND.",9,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,TELL HIM HOW TO GET THERE. APOLOGIZE. MEAN IT.,9,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,HELLO. OKAY.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"HI PRICK, GIVE ME THE FUCKING COORDINATES NOW! MAKE IT SNAPPY!",11,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"OKAY, SISTER ROCHELLE'S IS LOCATED UP OLD MISSION ROAD... TO CRAW CREEK ROAD...",13,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"OKAY, SLOW DOWN ARTICULATE.",4,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,BRING UP THE HOOLIE.,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"SENSEI! SENSEI! LA MIGRA ESTA AQUI. ESTA TOCANDO LA PUERTA. VAMOS, VAMOS, [SPANISH WORDS], LEVANTALE, LEVANTALE. LOS ESTA CON USTEDES. VAN A LLEGAR CON [WORD]. TODOS.",26,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,IN THE CHUPACABRA HILLS.,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,CHUPACABRA HILLS.,2,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,AND I JUST WANNA FORMALLY SAY THAT I AM SORRY.,10,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"OH YOU WANT TO FORMALLY SAY YOU’RE SORRY, HUH? WHAT WAS THE FUCKING PASSWORD BY THE WAY, YOU FUCKING PRICK?",20,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,TIME DOESN’T EXIST YET. IT CONTROLS US ANYWAY.,8,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"OH, FUCK YOU! YOU FUCKING MORON. FUCK YOU. YOU OBVIOUSLY DON’T HAVE KIDS YOU FUCKING IDIOT!",16,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,HEY… MAN I GOT... I GOT I GOT THE COORDINATES…IT’S IT’S OLD MISSION ROAD TO CROCK CREEK AND THEN THE CHUPACABRA HILLS.,22,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,TIME TO GO BOB.,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"RIGHT, LET’S GO. LET’S GO. I GOT THE COORDINATES MAN.",10,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"LOOK OUT THE WINDOW, BOB. BE CAREFUL. LOOK OUT THE WINDOW.",11,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,SHIT! THEY’RE HERE.,3,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"GODDAMN IT, THEY'RE... SHIT. THEY'RE... HOW'D THEY FIND US?",9,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"OG, THE STORE IS CLOSED. THE INQUILINOS ARE GONE. IF THEY KNOCK, YOU KNOW WHAT TO DO.",17,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"HOW'D THEY FIND US, MAN? HOW'D THEY FIND US? I THINK YOU WERE MAKING TOO MANY CALLS, MAN.",18,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,[SPANISH WORDS],2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"I THINK THEY TRACED YOUR CALL. THEY MUST HAVE TRACED YOUR CALLS. WHAT'S THE PLAN, MAN?",16,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,BEEGEE,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,WHAT’S THE PLAN?,3,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,I'M THINKING.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,IS THAT MY WEAPON?,4,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,HANG ON.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"BEEGEE, OKAY, WE GOTTA GO MAN. YOU'RE GONNA TAKE HIM UP ON THE ROOF ACROSS TO MY CAR ON LAPHAM'S ALLEY. HERE ARE MY KEYS. YOU DROP HIM OFF. YOU CALL ME. LATINO HEAT, COME WITH ME.",37,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE," NO NO NO, MAN, I’M NOT GOING WITH THEM. INO I'M NOT GOIN WITH THEM! I’M SUPPOSED TO GO WITH YOU. I NEED YOU BROTHER, SENSEI SENSEI SENSEI, PLEASE.",29,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"COURAGE BOB, COURAGE.",3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,THAT'S IT?,2,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,COURAGE... YEAH. YEAH.,3,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"THANK YOU, HEY, THANK YOU SENSEI. THANK YOU SENSEI. THANK YOU GODDAMN IT, VIVA LA REVOLUCION! VIVA!",17,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"THIS WAY, BOB! [ADDITIONAL WORDS IN SPANISH] PASS ME ALL YOUR SHIT, MAN!",13,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,HERE.,1,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,I DON'T GIVE A SHIT WHAT YOU DO. I’M GONNA NEED THAT NUMBER IN THE NEXT 10 SECONDS.,18,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"I KNOW NOTHING, SIR.",4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,DO I LOOK LIKE YOUR PARENT?,6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,KINDA.,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"GIVE ME THE FUCKING NUMBER, OR STAND UP. PUT YOUR HANDS BEHIND YOUR BACK.",14,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,NONBINARY,I DON’T HAVE HER PHONE NUMBER.,6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,UP. PUT YOUR HANDS BEHIND YOUR BACK. CUFF HIM. GET HIM OUTTA HERE.,13,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,NONBINARY,I HAVE IT.,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,YOU HAVE IT NOW? WHAT IS IT? I THOUGHT YOU TOOK AP COMMON SENSE. SIT THE FUCK DOWN. WHAT’S THE NUMBER?,21,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,NONBINARY,IT’S UNDER HELLO KITTY.,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,GIVE IT TO ME. GIVE IT TO ME! I ASKED YOU IF YOU HAD A PHONE YOU LOOKED ME IN MY FACE AND YOU LIED I AM HERE TO SAVE YOUR FUCKING LIFE. DO YOU UNDERSTAND? DON'T LIE TO ME AGAIN.,41,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,ALPHA TWOS ON THE HORN. THE FEMALE'S HANDSET'S HEADING SOUTH ON 135.,12,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"FREEZE. CELL ONE, EXFIL.",4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"VAMANOS, CANARITOS! MAS RAPIDO, MAS RAPIDO!",6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,ALL RIGHT. FUCK.,3,PAUL THOMAS ANDERSON,MALE,LEAD
ONE BATTLE AFTER ANOTHER,MALE,"ANDALE, BOB! VAMOS, VAMOS!",4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,BEEGEE.,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,SENSEI. YOUR GUY FELL OFF THE ROOF AND GOT ARRESTED.,10,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,WHAT THE FUCK HAPPENED?,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"HE FEEL FORTY FEET AND FUCKIN FELL IN A TREE, MAN. CHOTA GOT HIM WITH A TASER.",17,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,AND MY RIFLE?,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,IT'S WITH ME.,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"OKAY, MEET ME AT SACRED HEART.",6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,ROCHELLE.,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"WELL, DEANDRA, WHAT NEW MISCHIEF NOW?",6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,I HAVE THE CHILD WILLA FERGUSON.,6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,THIS IS PERFIDIA BEVERLY HILLS' DAUGHTER. I’M COMING TO YOU IN AN HOUR OF NEED AND DESPERATION FOR SAFEKEEPING.,19,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,UNBELIEVABLE.,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,DO I LOOK JUST LIKE HER?,6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,NO NOT REALLY. BUT YOU DO ON THE INSIDE WHICH MAKES YOU QUITE A RISK AROUND HERE. THE DAUGHTER OF A RAT IS A BABY RAT AND WE MUST BE CAREFUL. CAN YOU COOK?,34,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,YES.,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,WE WILL NOT ALLOW RESIDENTS TO ANYONE WHO CANNOT TAKE RESPONSIBILITY FOR BOTH HER INPUT AND OUTPUT.,17,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"I CAN EARN WHAT I EAT AND SECURE WHAT I SHIT, IF THAT'S WHAT YOU MEAN.",16,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"THAT’S WHAT I MEAN. SISTER VOX, SHOW BABY PERFIDIA TO THE PONCHO VILLA ROOM.",14,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,A'IGHT.,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"LET ME RUN SHIT DOWN TO YOU. SO YOU’LL HAVE THE TOWELS OVER HERE, THE BATHROOM IS STRAIGHT THROUGH THERE. THE PILLOWS IS RIGHT THERE AS YOU CAN SEE AND DON’T ASK FOR THE FUCKING WIFI 'CAUSE WE AIN’T GOT NONE. MAKE YOURSELF AT HOME GOLDILOCKS.",46,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,WHAT DOES SHE KNOW?,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,SHE THINKS HER MOM WAS A HERO AND I... I DIDN’T HAVE THE GUTS TO TELL HER THE TRUTH. I COULDN’T.,21,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,PERFIDIA BEVERLY HILLS IS A PROBLEM THAT KEEPS ON GIVING. THIS REVOLUTION DOESN’T NEED ANOTHER ONE OF HER RUNNING AROUND. SHIT’S HARD ENOUGH. YOU GOT MORE FIGHTING YOU THAN THE REST OF US DEANDRA. I GOT SICK OF THIS SHIT A LONG TIME AGO.,44,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,TIM!,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"ALICE, HOW ARE YOU, DARLING?",5,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"VERY WELL, THANK YOU.",4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,YOU LOOK GREAT.,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,YOU HUNGRY?,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"UH, YEAH, YEAH.",3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"BUT I’M ACTUALLY, I THINK I’M ABOUT TO BE RUNNING LATE.",11,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"WELL, I CAN FIX YOU SOME PANCAKES.",7,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,YOU CAN HAVE THEM ON YOUR WAY OUT.,8,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"ARE YOU, ARE THESE THE BANANA PANCAKES, THE FAMOUS ALICE BANANA PANCAKES?",12,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,THOSE ARE THE ONES.,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,I KNOW THEY’RE WAITING FOR YOU.,6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,I BETTER GET DOWN THERE.,5,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"IT’S GREAT TO SEE YOU AGAIN, ALICE.",7,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,FEMALE,"OH, GOOD TO SEE YOU TOO.",6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,COME IN.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,TIM.,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"MERRY CHRISTMAS, HAIL ST. NICK.",5,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,MERRY CHRISTMAS.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,HOW YOU DOING?,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"GOOD, GOOD.",2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,IT’S BEEN TOO LONG.,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"YEAH, IT’S GOOD TO SEE YOU AGAIN, SANDY.",8,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,YOU KNOW VIRGIL THROCKMORTEN,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,VIRGIL’S DOWN FROM CLEANSING AND DISTORTION.,6,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,MERRY CHRISTMAS.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,MERRY CHRISTMAS.,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,AND YOU KNOW BILL DESMOND FROM WHITEHALL.,7,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"BILL, GOOD TO SEE YOU AGAIN, AND MERRY CHRISTMAS.",9,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,AND OF COURSE YOU KNOW ROY MOORE.,7,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,FIFTH FLEET FIELD GENERAL FROM THE SOUTHWEST.,7,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,ABSOLUTELY SIR. GOOD MORNING.,4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,TAKE A SEAT.,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"SO, WHAT’S COOKING? HOW CAN I HELP?",7,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"WELL, TIM, THERE’S THIS TROUBLING LITTLE RUMOR WE’VE JUST HEARD.",10,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,AND WE BROUGHT YOU IN TO SEE IF YOU COULD HELP CLEAR IT UP.,14,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,I’M GOING TO HAND YOU OVER TO BILL.,8,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,HE'LL GIVE YOU THE DETAILS.,5,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"OVER TO YOU, BILL.",4,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"TIM, I’M GOING TO GET RIGHT TO IT.",8,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,THERE’S AN UNCONFIRMED REPORT THAT COLONEL STEPHEN J. LOCKJAW IS THE FATHER OF A MIXED RACE CHILD.,17,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,WHICH MIX?,2,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"THERE’S NO REAL EASY WAY TO SAY THIS, BUT YEAH.",10,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,YEAH. IT’S BLACK.,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"WELL, UH, THAT WOULD BE QUITE THE REVELATION IF IT WERE TRUE.",12,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,"BILL, MAY I ASK WHAT YOUR SOURCE IS?",8,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,SURE.,1,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,THAT'S PART OF A DOUBLE YANKEE WHITE BACKGROUND CHECK. SOME OLD PAPERWORK TURNED UP IN A COMPUTER FILE ON THE BLACK MILITANT NAMED JUNGLEPUSSY.,24,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,SHE TOLD AN OFFICER THIS VERY STORY FIFTEEN YEARS AGO.,10,PAUL THOMAS ANDERSON,MALE,SECONDARY
ONE BATTLE AFTER ANOTHER,MALE,FIFTEEN YEARS AGO.,3,PAUL THOMAS ANDERSON,MALE,SECONDARY
