film,speaker_gender,dialogue,word_count_corrected,director,director_gender,speaker_role
A COMPLETE UNKNOWN,MALE,"WELL, THANKS FOR HAVING ME.",5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,SO GOOD TO BE WITH YA.,6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WELL, YOU WANT TO HAVE A DRINK WITH ME?",9,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"OH, NO, NO. NOT WHILE I’M WORKING.",7,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,WHAT KINDA STATION IS THIS ANYWAY?,6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"THIS IS EDUCATIONAL, JESSE. THIS IS A LOCAL PUBLIC EDUCATIONAL CHANNEL, YEAH.",12,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"EDUCATIONAL? SHIT, I DO EDUCATIONAL! I OFFER BLUES LESSONS IN THE PRIVACY OF YOUR OWN HOME. YOU WANNA LEARN THE BLUES?",21,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,SURE.,1,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,CALL ME AT RHINELANDER EIGHT FOUR SIX O TWO. AND DO ME A FAVOR. BRING ME A BOTTLE OF ANYTHING…,20,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"ALL RIGHT, ALL RIGHT.",4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,…THAT AIN’T PASTEURIZED.,3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"JESSE, LET’S LET’S PLAY SOMETHING. WHAT MUSIC HAVE YOU GOT FOR US?",12,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"I’LL PLAY FOR YOU, I’LL PLAY FOR YOU.",8,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,LET’S PLAY. GIVE US SOMETHING DEEP.,6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"PAIN IN MY HEART, PAIN IN MY SOUL
TELL ME BABY
OH, LORD
TEN LONG YEARS
LORD, GIRL, I’VE BEEN LOVIN’ YOU",18,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,I’M SO SORRY. WE’RE LIVE NOW. I CAN’T JUST LET YOU WALK OUT.,13,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"OH, THAT’S OKAY. I’M NOT LOOKING TO INTERRUPT ANYTHING.",9,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"OH, LORD, YEAH",3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,IT’S OKAY.,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"IT’S JUST WONDERFUL, IT’S MAGICAL, JESSE. NOW, NOW… WELL, HOLD ON JUST ONE SECOND, FOLKS. WE’VE GOT A REALLY, REALLY SPECIAL TREAT. UH, BOB DID MAKE IT.",27,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"NAH, I’M GOOD.",3,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"BOB’S HERE. BOB, COME ON.",5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"IT’S ALL RIGHT, MAN.",4,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"NO, COME ON OUT. COME ON OUT. IT’S ALL RIGHT. I’M… I’M GLAD YOU CAME. I AM. I’M GLAD YOU CAME, YEAH. JESSE, SAY HI TO A REALLY GOOD FRIEND OF MINE. THIS IS BOBBY DYLAN.",36,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,BOB. WHAT KINDA MUSIC DO YOU PLAY?,7,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WELL, I PLAY ALL SORTS. I MEAN… WHAT KINDA MUSIC DO YOU SAY I PLAY?",15,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"OH, BOB PLAYS A LOT OF KINDS AND HE PLAYS ALL OF THEM WELL.",14,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,YOU TRYING TO STEAL MY SPOT?,6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"NO, I’M NOT TRYING TO STEAL YOUR SPOT, JESSE. I WAS UH, REALLY I WAS TRYING TO FIGURE OUT WHAT KINDA TUNER YOU WERE USING. I DON’T THINK I EVER HEARD IT BEFORE.",33,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"NOBODY CAN, ONLY ME. LOOK HERE. HOW CLOSE WERE YOU WATCHING ME?",12,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WELL, I WAS, UH… WELL, I WAS WATCHING REAL CLOSE, JESSE. I GOT THESE SPECIAL BINOCULARS, RIGHT? AND THEY ALLOW ME TO SEE INTO YOUR SOUL.",26,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"REALLY? I SEE EXACTLY WHAT YOU WERE PLAYING. IT’S LIKE A TINY LITTLE MICROSCOPE, RIGHT?",15,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"OH, WATCH OUT.",3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,IS THAT RIGHT?,3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,YEAH.,1,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"DO ME A FAVOR. HERE. TAKE MY GUITAR AND SHOW ME HOW CLOSE YOU REALLY WAS WATCHING, MY MAN.",19,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"NO, I CAN’T. COULDN’T DO THAT, JESSE, THAT’S LIKE TOUCHING YOUR WOMAN.",12,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,IT’S OKAY. ALL RIGHT. JUST DON’T SQUEEZE HER TOO TIGHT.,10,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"IT’S ALL RIGHT, PETE?",4,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"OH, YEAH. IT’S A FAMILY STATION. YOU CAN…",8,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,AS LONG AS I DON’T SQUEEZE HER TOO TIGHT. THEN IT’S ALL RIGHT. I’M GONNA… WATCH THIS.,17,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"PAIN IN MY HEART, PAIN IN MY SOUL
OH, BABY, I DON’T KNOW
TEN LONG YEARS
OH, BABY, I’VE BEEN LOVIN’ YOU",19,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WELL, I RIDE ON A MAIL TRAIN, BABE, I CAN’T BUY NO THRILL
AND I’VE BEEN UP ALL NIGHT, BABE
I’M LEANING ON THE WINDOWSILL",23,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"HERE WE ARE, MAN.",4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"AW, SHIT. AH, MY SECOND GUESS.",6,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,HI. WHAT? YOU WANT ME TO CATCH UP WITH YOU OR SOMETHING?,12,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,YEAH.,1,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"…MOUTHPIECE OF THE HOLLOW HORN. PLAYS WASTED WORDS…
POINTED THREATS, THEY BLUFF WITH SCORN, SUICIDE REMARKS ARE TORN.
FROM FOOL’S GOLD, FROM THE FOOL’S GOLD MOUTHPIECE
AND THE FOOL’S GOLD MOUTHPIECE, THE HOLLOW HORN
PLAYS WASTED WORDS, PROVES TO WARN.
THAT HE NOT BUSY BEING BORN…
THAT HE NOT BUSY BEING BORN…",46,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,BOB?,1,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,WHAT?,1,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,NEVER MIND.,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"FOOL’S GOLD, FOOL’S GOLD MOUTHPIECE, THE HOLLOW HORN. PLAYS WASTED WORDS, WASTED WORDS PROVES TO WARN.
HE NOT BUSY BEING BORN.
HE’S BUSY DYING.
THAT HE NOT BUSY BEING BORN IS BUSY DYING",30,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,WHY DID YOU COME HERE?,5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,WHAT?,1,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,TO MAKE ME WATCH YOU WRITE?,6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WHAT ARE YOU DOING, JOAN? WHY ARE YOU ASKING ME THAT?",11,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,WHY DID YOU COME HERE?,5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,I CAME TO SEE YOU.,5,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,YOU’RE ACTING LIKE A JERK.,5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WHY, ’CAUSE I GOT OUT OF YOUR BED?",8,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,GET OUT.,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,WHAT?,1,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,GET OUT.,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,ARE YOU KIDDIN’?,3,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,"NO, BOB, I’M NOT KIDDING. GET OUT. NOW!",8,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"OKAY. YOU KNOW, ALBERT BOOKED US ON A TOUR, JOAN. PEOPLE, YOU KNOW, ON TOUR, THEY TYPICALLY SING SONGS TOGETHER. SOMEBODY’S GOTTA WRITE THOSE SONGS.",25,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,IT’S MY FUCKING GUITAR.,4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,SEE YA ON TOUR.,4,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"I DON’T WANNA FAKE YOU OUT, TAKE OR SHAKE OR FORSAKE YOU OUT
I AIN’T LOOKIN’ FOR YOU TO FEEL LIKE ME
SEE LIKE ME OR BE LIKE ME
ALL I REALLY WANNA DO
IS, BABY, BE FRIENDS WITH YOU",36,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,"I DON’T WANNA FAKE YOU OUT, TAKE OR SHAKE OR FORSAKE YOU OUT
I AIN’T LOOKIN’ FOR YOU TO FEEL LIKE ME
SEE LIKE ME OR BE LIKE ME
ALL I REALLY WANNA DO
IS, BABY, BE FRIENDS WITH YOU",36,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,"THE MOTORCYCLE BLACK MADONNA, TWO-WHEELED GYPSY QUEEN",7,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,"HEY, BOB. WHERE THE FUCK ARE YOU?",7,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"I DON’T KNOW. EVERY TIME I DRINK… I’M RIGHT HERE, JOAN. YOU GUYS CAN SEE ME, RIGHT? ALL RIGHT, WHAT’S NEXT? I DON’T WANNA PLAY THAT. I MEAN, THEY ALREADY GOT THAT SONG ON THE RECORD. PICK ANOTHER SONG. JOAN, CHOOSE SOMETHIN’ ELSE.",43,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,"YOU GUYS WANNA HEAR BLOWIN’ IN THE WIND, RIGHT?",9,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"NAH, MAN, I DON’T… LOOK…",5,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,"IT’S WHY THEY CAME HERE, BOB.",6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"NAH, I DON’T BELIEVE THEY CAME HERE TO HEAR THAT SONG. ‘CAUSE I DON’T BELIEVE THE SET LIST… I DON’T BELIEVE A SET LIST WAS ADVERTISED. NO, NO SET LIST… UNLESS THAT DRACONIAN FIGURE FROM, UH, CHICAGO, UNITED STATES UP THERE PROMISED SONGS THAT WEREN’T GONNA BE PLAYED.",48,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,WHAT IN THE FUCK?,4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"NO, MAN, IT’S NOT A REQUEST TYPE CONCERT. IF YOU WANNA DO THAT, GO SEE, UH, GO SEE DONOVAN. BUT HERE, UH, WE’RE GONNA PLAY NEW SONGS. PICK SOMETHIN’ ELSE, JOAN. PICK SOMETHIN’ ELSE. OH, BOY. WOW. OKAY, WELL… OH! I THINK MY GUITAR BROKE. YEAH. NOW, HEY, LISTEN MAN, DON’T GET MAD. HEY, THE TRUTH, THE TRUTH IS IT BROKE ON THE WAY HERE. NO. HEY, MAN. THE BUS I CAME TO ACTUALLY CAUGHT FIRE ON THE WAY HERE AND MY GUITAR AIN’T EVEN ON ME RIGHT NOW. SO, I’M GONNA JUST GO SEE THE GUITAR DOCTOR BACKSTAGE. OR SOMETHING, YOU KNOW.",103,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,"WELL, GEE, I HOPE THE DOCTOR CAN SAVE HIS GUITAR. I’LL PLAY IT FOR YA. HOW MANY ROADS",18,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"HEY, HEY, HEY! WHOA, WHOA, WHOA! COME ON.",8,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WELCOME BACK, NEUWIRTH. THAT’S YOURS?",5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"IT’S BOB’S. HE BOUGHT IT IN LONDON. RAILROAD BILL, RAILROAD BILL
NEVER WORKED AND HE NEVER WILL
AND IT’S RIDE, RIDE, RIDE
RAILROAD BILL WAS A MIGHTY MEAN MAN
HE SHOT THE MIDNIGHT LANTERN OUT OF THE BRAKEMAN’S HAND
AND IT’S RIDE, RIDE, RIDE",39,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,PICK IT UP A LITTLE BIT.,6,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"RAILROAD BILL, Y’KNOW HE TOOK A WIFE
HE TOOK A WIFE
SAID IF I DIDN’T LIKE IT HE WOULD TAKE MY LIFE
I’M GONNA RIDE, RIDE, RIDE",24,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"Y’KNOW HE TOOK A WIFE
HE TOOK A WIFE
SAID IF I DIDN’T LIKE IT HE WOULD TAKE MY LIFE
I’M GONNA RIDE, RIDE, RIDE",22,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,WHO ARE YOU?,3,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,I’M AL KOOPER.,3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,WHAT? YOU’RE AL KOOPER?,4,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,HE’S ANOTHER GUITAR PLAYER.,4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,YEAH. TOM TOLD ME TO FALL BY.,7,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WE ALREADY HAVE A GUITAR PLAYER, MAN. MIKE BLOOMFIELD. AND HE’S REALLY GOOD. TO BE BETTER THAN HIM, YOU’D HAVE TO BE BLIND WILLIE MCTELL.",25,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"I DON’T CARE ABOUT MONEY. I WANNA PLAY, MAN.",9,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,NO ONE’S ON ORGAN.,4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"YOU DON’T PLAY KEYBOARDS, AL.",5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,DON’T EVEN WORRY ABOUT WHAT WE’RE DOIN’. PLAY LIKE YOU’RE IN THE ROOM ALONE.,14,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,ALL RIGHT.,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"PLAY FOR YOURSELF, IT’S GONNA SOUND BETTER.",7,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,ALL RIGHT.,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"UH… LET’S, UH, SCRATCH THE, UH, WALTZ THING.",8,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,YEAH.,1,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,LET’S JUST GO BACK TO WHAT WE WERE DOING BEFORE.,10,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,DOIN’ IT IN FOUR?,4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,YEAH. I THINK IT’S GONNA SOUND BETTER.,7,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,LITTLE SLOWER?,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"YEAH, AND A LITTLE SLOWER. YOU KNOW, NOT IN THAT CRAZY PACE.",12,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,YEAH. NOT NOT NOT TOO FAST.,6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,YEAH. ALL RIGHT.,3,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"UH, LIKE A ROLLING STONE, TAKE EIGHT.",7,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"ONE, TWO…",2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,IT’S IN C.,3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"ONE, TWO, THREE.",3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"RIGHT. ONCE UPON A TIME YOU DRESSED SO FINE
THREW THE BUMS A DIME IN YOUR PRIME
DIDN’T YOU?",17,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"NEWPORT NEVER SEEN THREADS LIKE THESE, MAN.",7,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"HEY, BOBBY, GIVE ME THAT COMPASS, MAN.",7,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"AH, YEAH, YEAH.",3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,I’LL WEAR IT SOMEWHERE.,4,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"GIMME THAT ONE, RIGHT THERE. THANK YOU.",7,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WHAT ARE YOU DOING DOWNTOWN, PETE? I THOUGHT YOU’D ALREADY BE IN NEWPORT.",13,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"TRYING TO GET TOGETHER WITH GROSSMAN, TALK ABOUT YOUR SET, BUT, UH, I’D RATHER NOT TALK TO THE MIDDLEMAN. YOU WANNA GET A CUP OF COFFEE?",26,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"BUT WE’RE STILL CLOSING, RIGHT?",5,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"OH, YEAH. YEAH, YEAH.",4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"WELL, LET’S JUST TALK UP IN NEWPORT, PETE, ’CAUSE I DON’T EVEN, YOU KNOW, I HADN’T EVEN PLANNED ANYTHING FOR THE SET YET, YOU KNOW.",25,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,YEAH. OKAY.,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"YOU KNOW, I’M SORTA LIVING DAY TO DAY THESE DAYS, YOU KNOW?",12,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"SURE. YEAH, IT’S ALL RIGHT. BE CAREFUL ON THAT THING.",10,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"HEY, SYLVIE. HEY, SYLVIE! HEY, SYLVIE! SYLVIE!",7,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,WHAT ARE YOU DOIN’ HERE?,5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,I’M GOING TO NEWPORT. YOU WANNA COME?,7,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,WHAT?,1,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,I’M GOING TO NEWPORT. COME ON.,6,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,"EXCUSE ME, YOU CANNOT PARK THERE.",6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,THERE SHE IS. HOLD ON TIGHT.,6,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"HEY, MR. TAMBOURINE MAN, PLAY A SONG FOR ME, I’M NOT SLEEPY AND THERE IS NO PLACE I’M GOING TO
HEY, MR. TAMBOURINE MAN, PLAY A SONG FOR ME
IN THE JINGLE JANGLE MORNING I’LL COME FOLLOWING YOU",36,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,WOW.,1,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,I WANT YOU TO MEET SOMEONE.,6,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,BOBBY D! YOU’RE LOOKIN’ UNLIKE YOURSELF. WHO YOU RUNNIN’ WITH?,10,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"I’M RUNNING WILD, JESSE.",4,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"IS SHE WILD, TOO?",4,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,ONLY WHEN THE MOON’S FULL.,5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,KINDA SMELLS WEIRD.,3,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,BED’S NOT BAD. DOES THIS MAKE ME BETTE DAVIS? SHE ENDED UP ALONE IN THAT MOVIE.,16,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"NO, SHE DIDN’T. THEY GOT TOGETHER WHEN THEY WERE OLDER.",10,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"KNOCK, KNOCK. CHOOSE YOUR WEAPON, GENERAL. YOU GOT THIS GUEST THING WITH JOAN IN A HALF HOUR.",17,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,THAT ONE.,2,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"YES, SIR.",2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,I’LL MEET YOU BACK HERE LATER?,6,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,FEMALE,WHY? I’D LIKE TO CATCH THAT.,6,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,YOU’RE ON RIGHT NOW. LET’S GO. YOU’RE RUNNING.,8,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"ALL RIGHT, ALBERT. HOLD YOUR HORSES.",6,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"LET’S GO, LET’S GO. GO, GO, GO. COME ON. OKAY, WE’RE RUNNING, WE’RE RUNNING.",14,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"OKAY, ALL RIGHT.",3,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"HEY, PETE.",2,JAMES MANGOLD,MALE,LEAD
A COMPLETE UNKNOWN,MALE,"HEY, AMIGO.",2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"HI, SYLVIE!",2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,PETE! I HAVEN’T SEEN YOU IN A WHILE.,8,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"OH, OKAY.",2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,HOW’S IT GOING?,3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"OH, IT’S ALL JUST JUBILATION THROUGH AND THROUGH. COULDN’T BE BETTER.",11,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"HEY, BOBBY!",2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,"HELLO, DARLIN’. HOW ARE YOU?",5,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,"VALENTINO-TYPE TANGOS, WHILE THE MAKEUP MAN’S HANDS
SHUT THE EYES OF THE DEAD NOT TO EMBARRASS ANYONE
BUT FAREWELL ANGELINA
THE SKY IS CHANGING COLOR AND I MUST LEAVE FAST
THE MACHINE GUNS ARE ROARING
AND THE PUPPETS HEAVE ROCKS
AND THE FIENDS NAIL TIME BOMBS
TO THE HANDS OF THE CLOCKS",45,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,YOU OKAY?,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,SURE. WHY NOT?,3,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,MALE,PARTY AFTER.,2,JAMES MANGOLD,MALE,SECONDARY
A COMPLETE UNKNOWN,FEMALE,GREAT.,1,JAMES MANGOLD,MALE,SECONDARY
